id,name,detected_time,endTimestamp,testCategory,url,severity,total_severity,severityStatus,categoryFilter,testFilter,testResults,errors,singleTypeInfos,vulnerable,nextUrl,cwe,cweDisplay,cve,cveDisplay,errorsList,testCategoryId
6658865fd02f325a06baaa58,SSTI in Freemarker,Tried 1 minute ago,1717077599,Server Side Template Injection,POST http://64.227.149.167:5000/users/v1/register,,-,,Server Side Template Injection,SSTI in Freemarker,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa58,CWE-1336,CWE-94,CWE-1336,+1 more,CVE-2022-24442,CVE-2021-25770,CVE-2022-24442,+1 more,Error executing test request: Api Call failed,No test requests created,SSTI_IN_FREEMARKER
6658865fd02f325a06baaa53,TRACK Method Vulnerability Test,Tried 1 minute ago,1717077599,Unnecessary HTTP Methods,POST http://64.227.149.167:5000/users/v1/login,,-,,Unnecessary HTTP Methods,TRACK Method Vulnerability Test,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa53,CWE-16,CWE-16,CVE-2021-35233,CVE-2021-35233,Error executing test request: Api Call failed,No test requests created,TRACK_METHOD_TEST
6658865fd02f325a06baaa48,Command injection by adding query parameters,Tried 1 minute ago,1717077599,Command Injection,GET http://64.227.149.167:5000/users/v1,,-,,Command Injection,Command injection by adding query parameters,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa48,CWE-77,CWE-77,CVE-2023-25826,CVE-2023-41031,CVE-2023-25826,+1 more,Error executing test request: Api Call failed,No test requests created,COMMAND_INJECTION_BY_ADDING_QUERY_PARAM
6658865fd02f325a06baaa46,Server Version Exposed Via Response Header In an Invalid Request,Tried 1 minute ago,1717077599,Server Version Disclosure,GET http://64.227.149.167:5000/books/v1,,-,,Server Version Disclosure,Server Version Exposed Via Response Header In an Invalid Request,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa46,CWE-209,CWE-209,CVE-2017-4013,CVE-2017-4013,Error executing test request: Api Call failed,No test requests created,SERVER_VERSION_EXPOSED_IN_AN_INVALID_REQUEST
6658865fd02f325a06baaa40,Command injection by adding query parameters,Tried 1 minute ago,1717077599,Command Injection,GET http://64.227.149.167:5000/,,-,,Command Injection,Command injection by adding query parameters,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa40,CWE-77,CWE-77,CVE-2023-25826,CVE-2023-41031,CVE-2023-25826,+1 more,Error executing test request: Api Call failed,No test requests created,COMMAND_INJECTION_BY_ADDING_QUERY_PARAM
6658865fd02f325a06baaa3c,Command injection by adding query parameters,Tried 1 minute ago,1717077599,Command Injection,GET http://64.227.149.167:5000/users/v1/_debug,,-,,Command Injection,Command injection by adding query parameters,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa3c,CWE-77,CWE-77,CVE-2023-25826,CVE-2023-41031,CVE-2023-25826,+1 more,Error executing test request: Api Call failed,No test requests created,COMMAND_INJECTION_BY_ADDING_QUERY_PARAM
6658865fd02f325a06baaa3a,Mass Assignment vulnerability test using String values,Tried 1 minute ago,1717077599,Mass Assignment,POST http://64.227.149.167:5000/users/v1/login,,-,,Mass Assignment,Mass Assignment vulnerability test using String values,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa3a,CWE-915,CWE-915,CVE-2023-32079,CVE-2023-42768,CVE-2023-32079,+1 more,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,No test requests created,STRING_MASS_ASSIGN_EXPLOIT
6658865fd02f325a06baaa32,Server Version Exposed Via Response Header,Tried 1 minute ago,1717077599,Server Version Disclosure,GET http://64.227.149.167:5000/books/v1,,-,,Server Version Disclosure,Server Version Exposed Via Response Header,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa32,CWE-209,CWE-209,CVE-2020-14183,CVE-2020-14183,Error executing test request: Api Call failed,No test requests created,SERVER_VERSION_EXPOSED_VIA_RESPONSE_HEADER
6658865fd02f325a06baaa19,Command injection by adding query parameters,Tried 1 minute ago,1717077599,Command Injection,GET http://64.227.149.167:5000/users/v1/John.Doe,,-,,Command Injection,Command injection by adding query parameters,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa19,CWE-77,CWE-77,CVE-2023-25826,CVE-2023-41031,CVE-2023-25826,+1 more,Error executing test request: Api Call failed,No test requests created,COMMAND_INJECTION_BY_ADDING_QUERY_PARAM
6658865fd02f325a06baaa12,Command injection by adding query parameters,Tried 1 minute ago,1717077599,Command Injection,GET http://64.227.149.167:5000/createdb,,-,,Command Injection,Command injection by adding query parameters,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa12,CWE-77,CWE-77,CVE-2023-25826,CVE-2023-41031,CVE-2023-25826,+1 more,Error executing test request: Api Call failed,No test requests created,COMMAND_INJECTION_BY_ADDING_QUERY_PARAM
6658865fd02f325a06baaa10,LFI in parameter,Tried 1 minute ago,1717077599,Local File Inclusion,POST http://64.227.149.167:5000/users/v1/register,,-,,Local File Inclusion,LFI in parameter,,,,-,/dashboard/testing/665886552adcf9697e920d28/result/6658865fd02f325a06baaa10,CWE-98,CWE-22,CWE-98,+1 more,CVE-2022-29597,CVE-2022-29597,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,Error executing test request: Api Call failed,No test requests created,LFI_IN_PARAMETER
